FunID1,FunID2,Type
481939,861011,T1
340064,481939,T1
481939,892621,T1
481939,812803,T1
7667,481939,T1
481939,523070,T1
481939,945607,T1
481939,645756,T1
112491,481939,T1
333433,481939,T1
320979,481939,T1
481939,800221,T1
481939,888827,T1
189777,481939,T1
268806,481939,T1
481939,653371,T1
481939,555513,T1
481939,860578,T1
481939,778678,T1
274159,481939,T1
119263,481939,T1
661,481939,T1
481939,679959,T1
481939,775729,T1
481939,823074,T1
131811,481939,T1
481939,492619,T1
181591,481939,T1
310580,481939,T1
481939,621591,T1
204078,481939,T1
100791,481939,T1
235245,481939,T1
81287,481939,T1
481939,764085,T1
481939,643933,T1
481939,689011,T1
481939,952242,T1
481939,482330,T1
481939,709767,T1
473797,481939,T1
62362,481939,T1
481939,569269,T1
364438,481939,T1
481939,736738,T1
238176,481939,T1
480017,481939,T1
481939,608747,T1
9563,481939,T1
481939,680174,T1
257201,481939,T1
481939,601526,T1
481939,941896,T1
481939,820872,T1
481939,859157,T1
146579,481939,T1
481939,935017,T1
310182,481939,T1
280040,481939,T1
481939,604392,T1
420619,481939,T1
481939,922476,T1
481939,838844,T1
481939,778641,T1
441377,481939,T1
137600,481939,T1
481939,649639,T1
481939,737699,T1
120730,481939,T1
91017,481939,T1
481939,704314,T1
149935,481939,T1
38361,481939,T1
481939,682785,T1
481939,849586,T1
433062,481939,T1
413237,481939,T1
120707,481939,T1
481939,543096,T1
272355,481939,T1
481939,615902,T1
253661,481939,T1
47756,481939,T1
481939,520600,T1
161760,481939,T1
431827,481939,T1
481939,756962,T1
481939,765103,T1
481939,536114,T1
145197,481939,T1
44823,481939,T1
481939,860848,T1
3493991,5102752,T1
3493991,16458721,T1
3493991,8805648,T1
3493991,4193495,T1
3493991,17467777,T1
5724216,15804547,T1
15599609,16005062,T1
13351146,21996772,T1
1977263,13680335,T1
210006,942693,T1
210006,460892,T1
210006,282431,T1
210006,628819,T1
210006,861011,T1
210006,340064,T1
210006,892621,T1
210006,812803,T1
7667,210006,T1
210006,523070,T1
210006,945607,T1
210006,645756,T1
112491,210006,T1
210006,333433,T1
210006,320979,T1
210006,800221,T1
210006,888827,T1
189777,210006,T1
210006,268806,T1
210006,653371,T1
210006,555513,T1
210006,860578,T1
210006,778678,T1
210006,274159,T1
119263,210006,T1
661,210006,T1
210006,679959,T1
210006,775729,T1
210006,823074,T1
131811,210006,T1
210006,492619,T1
181591,210006,T1
210006,310580,T1
210006,621591,T1
204078,210006,T1
100791,210006,T1
210006,235245,T1
81287,210006,T1
210006,764085,T1
210006,643933,T1
210006,689011,T1
210006,952242,T1
210006,482330,T1
210006,709767,T1
210006,473797,T1
62362,210006,T1
210006,569269,T1
210006,364438,T1
210006,736738,T1
210006,238176,T1
210006,480017,T1
210006,608747,T1
9563,210006,T1
210006,680174,T1
210006,257201,T1
210006,601526,T1
210006,941896,T1
210006,820872,T1
210006,859157,T1
146579,210006,T1
210006,935017,T1
210006,310182,T1
210006,280040,T1
210006,604392,T1
210006,420619,T1
210006,922476,T1
210006,838844,T1
210006,778641,T1
210006,441377,T1
137600,210006,T1
210006,649639,T1
210006,737699,T1
120730,210006,T1
91017,210006,T1
210006,704314,T1
149935,210006,T1
38361,210006,T1
210006,682785,T1
210006,849586,T1
210006,433062,T1
210006,413237,T1
120707,210006,T1
210006,543096,T1
210006,272355,T1
210006,615902,T1
210006,253661,T1
47756,210006,T1
210006,520600,T1
161760,210006,T1
210006,431827,T1
210006,756962,T1
210006,765103,T1
210006,536114,T1
145197,210006,T1
44823,210006,T1
210006,860848,T1
3078767,22410173,T1
15461843,20654105,T1
12232011,20654105,T1
3239010,20654105,T1
20654105,23390255,T1
20654105,20806023,T1
7237618,20654105,T1
13121131,20654105,T1
20310134,20654105,T1
17984312,20654105,T1
6319887,20654105,T1
14876163,20654105,T1
15831694,20654105,T1
20654105,21285620,T1
978946,20654105,T1
11066056,20654105,T1
12728035,20654105,T1
20654105,21457925,T1
13396233,20654105,T1
151885,255765,T1
151885,303078,T1
151885,581756,T1
151885,949327,T1
151885,692680,T1
151885,190292,T1
151885,7225732,T1
151885,417300,T1
151885,291167,T1
367770,14317425,T1
367770,18269744,T1
367770,2461168,T1
367770,8793825,T1
367770,16351775,T1
367770,7760800,T1
367770,16224017,T1
367770,13783898,T1
367770,19584877,T1
367770,2711644,T1
367770,8778961,T1
367770,12172484,T1
367770,15571541,T1
367770,1458628,T1
367770,411630,T1
367770,3768628,T1
367770,831649,T1
367770,6814854,T1
367770,18623182,T1
367770,1421557,T1
367770,14183083,T1
367770,16466519,T1
367770,22246374,T1
250595,367770,T1
367770,7132185,T1
367770,9693856,T1
367770,948486,T1
367770,1966262,T1
367770,10287986,T1
367770,18731109,T1
367770,19142736,T1
367770,6244936,T1
367770,13028546,T1
367770,2532321,T1
367770,11319479,T1
367770,16388707,T1
367770,13902980,T1
367770,8612647,T1
367770,4518933,T1
367770,12678588,T1
367770,21870536,T1
367770,11548510,T1
367770,4471000,T1
367770,17456565,T1
367770,19912847,T1
367770,9088422,T1
367770,12614305,T1
367770,22993367,T1
367770,21488868,T1
367770,6061402,T1
14317425,18269744,T1
2461168,14317425,T1
8793825,14317425,T1
14317425,16351775,T1
7760800,14317425,T1
14317425,16224017,T1
13783898,14317425,T1
14317425,19584877,T1
2711644,14317425,T1
8778961,14317425,T1
12172484,14317425,T1
14317425,15571541,T1
1458628,14317425,T1
411630,14317425,T1
3768628,14317425,T1
831649,14317425,T1
6814854,14317425,T1
14317425,18623182,T1
1421557,14317425,T1
14183083,14317425,T1
14317425,16466519,T1
14317425,22246374,T1
250595,14317425,T1
7132185,14317425,T1
9693856,14317425,T1
948486,14317425,T1
1966262,14317425,T1
10287986,14317425,T1
14317425,18731109,T1
14317425,19142736,T1
6244936,14317425,T1
13028546,14317425,T1
2532321,14317425,T1
11319479,14317425,T1
14317425,16388707,T1
13902980,14317425,T1
8612647,14317425,T1
4518933,14317425,T1
12678588,14317425,T1
14317425,21870536,T1
11548510,14317425,T1
4471000,14317425,T1
14317425,17456565,T1
14317425,19912847,T1
9088422,14317425,T1
12614305,14317425,T1
14317425,22993367,T1
14317425,21488868,T1
6061402,14317425,T1
33845,567476,T1
33845,638963,T1
33845,810724,T1
33845,850680,T1
33845,839385,T1
33845,288978,T1
33845,586503,T1
33845,934048,T1
33845,116038,T1
33845,804637,T1
33845,346058,T1
33845,534739,T1
33845,413562,T1
33845,810884,T1
33845,536614,T1
33845,822452,T1
33845,601908,T1
33845,811157,T1
33845,536222,T1
33845,814473,T1
33845,950938,T1
33845,896372,T1
33845,40044,T1
33845,662799,T1
33845,597134,T1
33845,854262,T1
33845,649595,T1
33845,801395,T1
33845,665978,T1
33845,621362,T1
33845,189963,T1
33845,258490,T1
33845,653541,T1
33845,624490,T1
33845,636262,T1
33845,397240,T1
33845,908793,T1
33845,841724,T1
33845,241286,T1
33845,414463,T1
33845,614390,T1
33845,126187,T1
33845,708766,T1
33845,46158,T1
33845,832329,T1
33845,137780,T1
33845,305886,T1
33845,339301,T1
33845,332635,T1
33845,213301,T1
33845,946865,T1
33845,44949,T1
10851,33845,T1
33845,223631,T1
33845,330216,T1
33845,88047,T1
33845,530882,T1
33845,300397,T1
33845,168607,T1
33845,820905,T1
33845,228925,T1
33845,916271,T1
33845,896701,T1
33845,47337,T1
33845,668660,T1
33845,949221,T1
33845,840277,T1
33845,292999,T1
33845,751335,T1
33845,161844,T1
33845,470160,T1
33845,92552,T1
33845,793635,T1
33845,370982,T1
33845,746544,T1
33845,93208,T1
33845,777609,T1
33845,302513,T1
33845,689689,T1
33845,272875,T1
33845,303331,T1
33845,896284,T1
33845,130757,T1
33845,184741,T1
33845,567313,T1
33845,709584,T1
33845,79355,T1
33845,813913,T1
33845,210587,T1
4542694,20369681,T1
4542694,22358005,T1
460892,942693,T1
282431,942693,T1
628819,942693,T1
861011,942693,T1
340064,942693,T1
892621,942693,T1
812803,942693,T1
7667,942693,T1
523070,942693,T1
942693,945607,T1
645756,942693,T1
112491,942693,T1
333433,942693,T1
320979,942693,T1
800221,942693,T1
888827,942693,T1
189777,942693,T1
268806,942693,T1
653371,942693,T1
555513,942693,T1
860578,942693,T1
778678,942693,T1
274159,942693,T1
119263,942693,T1
661,942693,T1
679959,942693,T1
775729,942693,T1
823074,942693,T1
131811,942693,T1
492619,942693,T1
181591,942693,T1
310580,942693,T1
621591,942693,T1
204078,942693,T1
100791,942693,T1
235245,942693,T1
81287,942693,T1
764085,942693,T1
643933,942693,T1
689011,942693,T1
942693,952242,T1
482330,942693,T1
709767,942693,T1
473797,942693,T1
62362,942693,T1
569269,942693,T1
364438,942693,T1
736738,942693,T1
238176,942693,T1
480017,942693,T1
608747,942693,T1
9563,942693,T1
680174,942693,T1
257201,942693,T1
601526,942693,T1
941896,942693,T1
820872,942693,T1
859157,942693,T1
146579,942693,T1
935017,942693,T1
310182,942693,T1
280040,942693,T1
604392,942693,T1
420619,942693,T1
922476,942693,T1
838844,942693,T1
778641,942693,T1
441377,942693,T1
137600,942693,T1
649639,942693,T1
737699,942693,T1
120730,942693,T1
91017,942693,T1
704314,942693,T1
149935,942693,T1
38361,942693,T1
682785,942693,T1
849586,942693,T1
433062,942693,T1
413237,942693,T1
120707,942693,T1
543096,942693,T1
272355,942693,T1
615902,942693,T1
253661,942693,T1
47756,942693,T1
520600,942693,T1
161760,942693,T1
431827,942693,T1
756962,942693,T1
765103,942693,T1
536114,942693,T1
145197,942693,T1
44823,942693,T1
860848,942693,T1
282431,460892,T1
460892,628819,T1
460892,861011,T1
340064,460892,T1
460892,892621,T1
460892,812803,T1
7667,460892,T1
460892,523070,T1
460892,945607,T1
460892,645756,T1
112491,460892,T1
333433,460892,T1
320979,460892,T1
460892,800221,T1
460892,888827,T1
189777,460892,T1
268806,460892,T1
460892,653371,T1
460892,555513,T1
460892,860578,T1
460892,778678,T1
274159,460892,T1
119263,460892,T1
661,460892,T1
460892,679959,T1
460892,775729,T1
460892,823074,T1
131811,460892,T1
460892,492619,T1
181591,460892,T1
310580,460892,T1
460892,621591,T1
204078,460892,T1
100791,460892,T1
235245,460892,T1
81287,460892,T1
460892,764085,T1
460892,643933,T1
460892,689011,T1
460892,952242,T1
460892,482330,T1
460892,709767,T1
460892,473797,T1
62362,460892,T1
460892,569269,T1
364438,460892,T1
460892,736738,T1
238176,460892,T1
460892,480017,T1
460892,608747,T1
9563,460892,T1
460892,680174,T1
257201,460892,T1
460892,601526,T1
460892,941896,T1
460892,820872,T1
460892,859157,T1
146579,460892,T1
460892,935017,T1
310182,460892,T1
280040,460892,T1
460892,604392,T1
420619,460892,T1
460892,922476,T1
460892,838844,T1
460892,778641,T1
441377,460892,T1
137600,460892,T1
460892,649639,T1
460892,737699,T1
120730,460892,T1
91017,460892,T1
460892,704314,T1
149935,460892,T1
38361,460892,T1
460892,682785,T1
460892,849586,T1
433062,460892,T1
413237,460892,T1
120707,460892,T1
460892,543096,T1
272355,460892,T1
460892,615902,T1
253661,460892,T1
47756,460892,T1
460892,520600,T1
161760,460892,T1
431827,460892,T1
460892,756962,T1
460892,765103,T1
460892,536114,T1
145197,460892,T1
44823,460892,T1
460892,860848,T1
567476,638963,T1
567476,810724,T1
567476,850680,T1
567476,839385,T1
288978,567476,T1
567476,586503,T1
567476,934048,T1
116038,567476,T1
567476,804637,T1
346058,567476,T1
534739,567476,T1
413562,567476,T1
567476,810884,T1
536614,567476,T1
567476,822452,T1
567476,601908,T1
567476,811157,T1
536222,567476,T1
567476,814473,T1
567476,950938,T1
567476,896372,T1
40044,567476,T1
567476,662799,T1
567476,597134,T1
567476,854262,T1
567476,649595,T1
567476,801395,T1
567476,665978,T1
567476,621362,T1
189963,567476,T1
258490,567476,T1
567476,653541,T1
567476,624490,T1
567476,636262,T1
397240,567476,T1
567476,908793,T1
567476,841724,T1
241286,567476,T1
414463,567476,T1
567476,614390,T1
126187,567476,T1
567476,708766,T1
46158,567476,T1
567476,832329,T1
137780,567476,T1
305886,567476,T1
339301,567476,T1
332635,567476,T1
213301,567476,T1
567476,946865,T1
44949,567476,T1
10851,567476,T1
223631,567476,T1
330216,567476,T1
88047,567476,T1
530882,567476,T1
300397,567476,T1
168607,567476,T1
567476,820905,T1
228925,567476,T1
567476,916271,T1
567476,896701,T1
47337,567476,T1
567476,668660,T1
567476,949221,T1
567476,840277,T1
292999,567476,T1
567476,751335,T1
161844,567476,T1
470160,567476,T1
92552,567476,T1
567476,793635,T1
370982,567476,T1
567476,746544,T1
93208,567476,T1
567476,777609,T1
302513,567476,T1
567476,689689,T1
272875,567476,T1
303331,567476,T1
567476,896284,T1
130757,567476,T1
184741,567476,T1
567313,567476,T1
567476,709584,T1
79355,567476,T1
567476,813913,T1
210587,567476,T1
282431,628819,T1
282431,861011,T1
282431,340064,T1
282431,892621,T1
282431,812803,T1
7667,282431,T1
282431,523070,T1
282431,945607,T1
282431,645756,T1
112491,282431,T1
282431,333433,T1
282431,320979,T1
282431,800221,T1
282431,888827,T1
189777,282431,T1
268806,282431,T1
282431,653371,T1
282431,555513,T1
282431,860578,T1
282431,778678,T1
274159,282431,T1
119263,282431,T1
661,282431,T1
282431,679959,T1
282431,775729,T1
282431,823074,T1
131811,282431,T1
282431,492619,T1
181591,282431,T1
282431,310580,T1
282431,621591,T1
204078,282431,T1
100791,282431,T1
235245,282431,T1
81287,282431,T1
282431,764085,T1
282431,643933,T1
282431,689011,T1
282431,952242,T1
282431,482330,T1
282431,709767,T1
282431,473797,T1
62362,282431,T1
282431,569269,T1
282431,364438,T1
282431,736738,T1
238176,282431,T1
282431,480017,T1
282431,608747,T1
9563,282431,T1
282431,680174,T1
257201,282431,T1
282431,601526,T1
282431,941896,T1
282431,820872,T1
282431,859157,T1
146579,282431,T1
282431,935017,T1
282431,310182,T1
280040,282431,T1
282431,604392,T1
282431,420619,T1
282431,922476,T1
282431,838844,T1
282431,778641,T1
282431,441377,T1
137600,282431,T1
282431,649639,T1
282431,737699,T1
120730,282431,T1
91017,282431,T1
282431,704314,T1
149935,282431,T1
38361,282431,T1
282431,682785,T1
282431,849586,T1
282431,433062,T1
282431,413237,T1
120707,282431,T1
282431,543096,T1
272355,282431,T1
282431,615902,T1
253661,282431,T1
47756,282431,T1
282431,520600,T1
161760,282431,T1
282431,431827,T1
282431,756962,T1
282431,765103,T1
282431,536114,T1
145197,282431,T1
44823,282431,T1
282431,860848,T1
16142024,20954717,T1
8219191,8273324,T1
8273324,19141604,T1
8273324,10695600,T1
3061454,8273324,T1
7760801,18269745,T1
12678589,18269745,T1
18269745,21870537,T1
4623013,18269745,T1
11548511,18269745,T1
831650,18269745,T1
17456566,18269745,T1
3768629,18269745,T1
18269745,19142737,T1
6814855,18269745,T1
18269745,19584878,T1
13028547,18269745,T1
11319480,18269745,T1
16466520,18269745,T1
16388708,18269745,T1
16224018,18269745,T1
14183084,18269745,T1
367771,18269745,T1
2711645,18269745,T1
12172485,18269745,T1
14317426,18269745,T1
1458629,18269745,T1
15571542,18269745,T1
250596,18269745,T1
10287987,18269745,T1
6244937,18269745,T1
6061403,18269745,T1
1421558,18269745,T1
13902981,18269745,T1
8612648,18269745,T1
18269745,22246375,T1
13783899,18269745,T1
7132186,18269745,T1
9693857,18269745,T1
18269745,18731110,T1
1966263,18269745,T1
8778962,18269745,T1
411631,18269745,T1
18269745,19912848,T1
18269745,21488869,T1
2532322,18269745,T1
16351776,18269745,T1
4518934,18269745,T1
948487,18269745,T1
8625347,18269745,T1
4471001,18269745,T1
18269745,22993368,T1
9088423,18269745,T1
255765,303078,T1
255765,581756,T1
255765,949327,T1
255765,692680,T1
190292,255765,T1
255765,7225732,T1
255765,417300,T1
255765,291167,T1
14878607,15797402,T1
9324781,14878607,T1
628819,861011,T1
340064,628819,T1
628819,892621,T1
628819,812803,T1
7667,628819,T1
523070,628819,T1
628819,945607,T1
628819,645756,T1
112491,628819,T1
333433,628819,T1
320979,628819,T1
628819,800221,T1
628819,888827,T1
189777,628819,T1
268806,628819,T1
628819,653371,T1
555513,628819,T1
628819,860578,T1
628819,778678,T1
274159,628819,T1
119263,628819,T1
661,628819,T1
628819,679959,T1
628819,775729,T1
628819,823074,T1
131811,628819,T1
492619,628819,T1
181591,628819,T1
310580,628819,T1
621591,628819,T1
204078,628819,T1
100791,628819,T1
235245,628819,T1
81287,628819,T1
628819,764085,T1
628819,643933,T1
628819,689011,T1
628819,952242,T1
482330,628819,T1
628819,709767,T1
473797,628819,T1
62362,628819,T1
569269,628819,T1
364438,628819,T1
628819,736738,T1
238176,628819,T1
480017,628819,T1
608747,628819,T1
9563,628819,T1
628819,680174,T1
257201,628819,T1
601526,628819,T1
628819,941896,T1
628819,820872,T1
628819,859157,T1
146579,628819,T1
628819,935017,T1
310182,628819,T1
280040,628819,T1
604392,628819,T1
420619,628819,T1
628819,922476,T1
628819,838844,T1
628819,778641,T1
441377,628819,T1
137600,628819,T1
628819,649639,T1
628819,737699,T1
120730,628819,T1
91017,628819,T1
628819,704314,T1
149935,628819,T1
38361,628819,T1
628819,682785,T1
628819,849586,T1
433062,628819,T1
413237,628819,T1
120707,628819,T1
543096,628819,T1
272355,628819,T1
615902,628819,T1
253661,628819,T1
47756,628819,T1
520600,628819,T1
161760,628819,T1
431827,628819,T1
628819,756962,T1
628819,765103,T1
536114,628819,T1
145197,628819,T1
44823,628819,T1
628819,860848,T1
3597316,16540473,T1
266990,16540473,T1
16540473,19849797,T1
4385640,16540473,T1
16540473,23069799,T1
16540473,18741084,T1
16540473,17097179,T1
3419825,16540473,T1
16540473,20085210,T1
2825450,6188784,T1
2825450,9325670,T1
2825450,6980854,T1
2825450,23613195,T1
1424647,2825450,T1
638963,810724,T1
638963,850680,T1
638963,839385,T1
288978,638963,T1
586503,638963,T1
638963,934048,T1
116038,638963,T1
638963,804637,T1
346058,638963,T1
534739,638963,T1
413562,638963,T1
638963,810884,T1
536614,638963,T1
638963,822452,T1
601908,638963,T1
638963,811157,T1
536222,638963,T1
638963,814473,T1
638963,950938,T1
638963,896372,T1
40044,638963,T1
638963,662799,T1
597134,638963,T1
638963,854262,T1
638963,649595,T1
638963,801395,T1
638963,665978,T1
621362,638963,T1
189963,638963,T1
258490,638963,T1
638963,653541,T1
624490,638963,T1
636262,638963,T1
397240,638963,T1
638963,908793,T1
638963,841724,T1
241286,638963,T1
414463,638963,T1
614390,638963,T1
126187,638963,T1
638963,708766,T1
46158,638963,T1
638963,832329,T1
137780,638963,T1
305886,638963,T1
339301,638963,T1
332635,638963,T1
213301,638963,T1
638963,946865,T1
44949,638963,T1
10851,638963,T1
223631,638963,T1
330216,638963,T1
88047,638963,T1
530882,638963,T1
300397,638963,T1
168607,638963,T1
638963,820905,T1
228925,638963,T1
638963,916271,T1
638963,896701,T1
47337,638963,T1
638963,668660,T1
638963,949221,T1
638963,840277,T1
292999,638963,T1
638963,751335,T1
161844,638963,T1
470160,638963,T1
92552,638963,T1
638963,793635,T1
370982,638963,T1
638963,746544,T1
93208,638963,T1
638963,777609,T1
302513,638963,T1
638963,689689,T1
272875,638963,T1
303331,638963,T1
638963,896284,T1
130757,638963,T1
184741,638963,T1
567313,638963,T1
638963,709584,T1
79355,638963,T1
638963,813913,T1
210587,638963,T1
12607168,19950034,T1
2688428,19950034,T1
13824827,19950034,T1
11314030,19950034,T1
810724,850680,T1
810724,839385,T1
288978,810724,T1
586503,810724,T1
810724,934048,T1
116038,810724,T1
804637,810724,T1
346058,810724,T1
534739,810724,T1
413562,810724,T1
810724,810884,T1
536614,810724,T1
810724,822452,T1
601908,810724,T1
810724,811157,T1
536222,810724,T1
810724,814473,T1
810724,950938,T1
810724,896372,T1
40044,810724,T1
662799,810724,T1
597134,810724,T1
810724,854262,T1
649595,810724,T1
801395,810724,T1
665978,810724,T1
621362,810724,T1
189963,810724,T1
258490,810724,T1
653541,810724,T1
624490,810724,T1
636262,810724,T1
397240,810724,T1
810724,908793,T1
810724,841724,T1
241286,810724,T1
414463,810724,T1
614390,810724,T1
126187,810724,T1
708766,810724,T1
46158,810724,T1
810724,832329,T1
137780,810724,T1
305886,810724,T1
339301,810724,T1
332635,810724,T1
213301,810724,T1
810724,946865,T1
44949,810724,T1
10851,810724,T1
223631,810724,T1
330216,810724,T1
88047,810724,T1
530882,810724,T1
300397,810724,T1
168607,810724,T1
810724,820905,T1
228925,810724,T1
810724,916271,T1
